ano,campeonato,cod_categoria,data_jogo,estadio,estadio_UF,estadio_municipio,hora_jogo,id_campeonato,id_url,num_jogo,publicado,resultado,rodada,time_mandante,time_mandante_UF,time_visitante,time_visitante_UF,url_boletim,url_rdj,url_sumula
15/07/2021,Brasileiro Feminino - Sub-18,165,2021-07-15,CT do Sorocaba 2,SP,Sorocaba,15:30:00,1016,15/07/2021,60,sim,2 X 2  ,5,Ceará,CE,Atlético Mineiro,MG,"href=""https://conteudo.cbf.com.br/sumulas/2021/165101660b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101660rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101660se.pdf"""
12/07/2021,Brasileiro Feminino - Sub-18,165,2021-07-12,CT do Sorocaba 1,SP,Sorocaba,08:00:00,1016,12/07/2021,37,sim,0 X 1  ,4,Minas Brasilia,DF,Flamengo,RJ,"href=""https://conteudo.cbf.com.br/sumulas/2021/165101637b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101637rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101637se.pdf"""
12/07/2021,Brasileiro Feminino - Sub-18,165,2021-07-12,CT do Sorocaba 2,SP,Sorocaba,08:00:00,1016,12/07/2021,38,sim,1 X 3  ,4,Cuiabá Saf,MT,Fluminense,RJ,"href=""https://conteudo.cbf.com.br/sumulas/2021/165101638b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101638rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101638se.pdf"""
12/07/2021,Brasileiro Feminino - Sub-18,165,2021-07-12,CT do Sorocaba 1,SP,Sorocaba,10:30:00,1016,12/07/2021,39,sim,2 X 2  ,4,Athletico Paranaense,PR,Sport,PE,"href=""https://conteudo.cbf.com.br/sumulas/2021/165101639b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101639rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101639se.pdf"""
12/07/2021,Brasileiro Feminino - Sub-18,165,2021-07-12,CT do Sorocaba 2,SP,Sorocaba,10:30:00,1016,12/07/2021,40,sim,0 X 2  ,4,America,MG,Internacional,RS,"href=""https://conteudo.cbf.com.br/sumulas/2021/165101640b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101640rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101640se.pdf"""
12/07/2021,Brasileiro Feminino - Sub-18,165,2021-07-12,CT do Sorocaba 1,SP,Sorocaba,15:30:00,1016,12/07/2021,41,sim,1 X 1  ,4,Iranduba,AM,Vitória,BA,"href=""https://conteudo.cbf.com.br/sumulas/2021/165101641b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101641rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101641se.pdf"""
12/07/2021,Brasileiro Feminino - Sub-18,165,2021-07-12,CT do Sorocaba 2,SP,Sorocaba,15:30:00,1016,12/07/2021,42,sim,1 X 1  ,4,Grêmio,RS,São Paulo,SP,"href=""https://conteudo.cbf.com.br/sumulas/2021/165101642b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101642rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101642se.pdf"""
13/07/2021,Brasileiro Feminino - Sub-18,165,2021-07-13,CT do Sorocaba 1,SP,Sorocaba,08:00:00,1016,13/07/2021,43,sim,0 X 3  ,4,Audax,SP,Atlético Mineiro,MG,"href=""https://conteudo.cbf.com.br/sumulas/2021/165101643b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101643rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101643se.pdf"""
13/07/2021,Brasileiro Feminino - Sub-18,165,2021-07-13,CT do Sorocaba 2,SP,Sorocaba,08:00:00,1016,13/07/2021,44,sim,0 X 6  ,4,Ceará,CE,Santos Fc,SP,"href=""https://conteudo.cbf.com.br/sumulas/2021/165101644b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101644rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101644se.pdf"""
13/07/2021,Brasileiro Feminino - Sub-18,165,2021-07-13,CT do Sorocaba 1,SP,Sorocaba,10:30:00,1016,13/07/2021,45,sim,0 X 1  ,4,Juventude,RS,Chapecoense,SC,"href=""https://conteudo.cbf.com.br/sumulas/2021/165101645b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101645rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101645se.pdf"""
13/07/2021,Brasileiro Feminino - Sub-18,165,2021-07-13,CT do Sorocaba 2,SP,Sorocaba,10:30:00,1016,13/07/2021,46,sim,0 X 5  ,4,Atlético,GO,Ferroviária,SP,"href=""https://conteudo.cbf.com.br/sumulas/2021/165101646b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101646rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101646se.pdf"""
13/07/2021,Brasileiro Feminino - Sub-18,165,2021-07-13,CT do Sorocaba 1,SP,Sorocaba,15:30:00,1016,13/07/2021,47,sim,1 X 0  ,4,Esporte Clube Bahia,BA,Fortaleza,CE,"href=""https://conteudo.cbf.com.br/sumulas/2021/165101647b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101647rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101647se.pdf"""
13/07/2021,Brasileiro Feminino - Sub-18,165,2021-07-13,CT do Sorocaba 2,SP,Sorocaba,15:30:00,1016,13/07/2021,48,sim,3 X 0  ,4,Corinthians,SP,Avaí-kindermann,SC,"href=""https://conteudo.cbf.com.br/sumulas/2021/165101648b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101648rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101648se.pdf"""
10/07/2021,Brasileiro Feminino - Sub-18,165,2021-07-10,CT do Sorocaba 1,SP,Sorocaba,08:00:00,1016,10/07/2021,25,sim,2 X 1  ,3,São Paulo,SP,Grêmio,RS,"href=""https://conteudo.cbf.com.br/sumulas/2021/165101625b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101625rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101625se.pdf"""
10/07/2021,Brasileiro Feminino - Sub-18,165,2021-07-10,CT do Sorocaba 2,SP,Sorocaba,08:00:00,1016,10/07/2021,26,sim,1 X 2  ,3,Vitória,BA,Iranduba,AM,"href=""https://conteudo.cbf.com.br/sumulas/2021/165101626b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101626rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101626se.pdf"""
10/07/2021,Brasileiro Feminino - Sub-18,165,2021-07-10,CT do Sorocaba 1,SP,Sorocaba,10:30:00,1016,10/07/2021,27,sim,4 X 0  ,3,Fluminense,RJ,Cuiabá Saf,MT,"href=""https://conteudo.cbf.com.br/sumulas/2021/165101627b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101627rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101627se.pdf"""
10/07/2021,Brasileiro Feminino - Sub-18,165,2021-07-10,CT do Sorocaba 2,SP,Sorocaba,10:30:00,1016,10/07/2021,28,sim,1 X 1  ,3,Flamengo,RJ,Minas Brasilia,DF,"href=""https://conteudo.cbf.com.br/sumulas/2021/165101628b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101628rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101628se.pdf"""
10/07/2021,Brasileiro Feminino - Sub-18,165,2021-07-10,CT do Sorocaba 1,SP,Sorocaba,15:30:00,1016,10/07/2021,29,sim,3 X 1  ,3,Internacional,RS,America,MG,"href=""https://conteudo.cbf.com.br/sumulas/2021/165101629b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101629rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101629se.pdf"""
10/07/2021,Brasileiro Feminino - Sub-18,165,2021-07-10,CT do Sorocaba 2,SP,Sorocaba,15:30:00,1016,10/07/2021,30,sim,3 X 0  ,3,Sport,PE,Athletico Paranaense,PR,"href=""https://conteudo.cbf.com.br/sumulas/2021/165101630b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101630rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101630se.pdf"""
11/07/2021,Brasileiro Feminino - Sub-18,165,2021-07-11,CT do Sorocaba 1,SP,Sorocaba,08:00:00,1016,11/07/2021,31,sim,3 X 4  ,3,Avaí-kindermann,SC,Corinthians,SP,"href=""https://conteudo.cbf.com.br/sumulas/2021/165101631b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101631rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101631se.pdf"""
11/07/2021,Brasileiro Feminino - Sub-18,165,2021-07-11,CT do Sorocaba 2,SP,Sorocaba,08:00:00,1016,11/07/2021,32,sim,2 X 0  ,3,Fortaleza,CE,Esporte Clube Bahia,BA,"href=""https://conteudo.cbf.com.br/sumulas/2021/165101632b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101632rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101632se.pdf"""
11/07/2021,Brasileiro Feminino - Sub-18,165,2021-07-11,CT do Sorocaba 1,SP,Sorocaba,10:30:00,1016,11/07/2021,33,sim,6 X 2  ,3,Santos Fc,SP,Ceará,CE,"href=""https://conteudo.cbf.com.br/sumulas/2021/165101633b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101633rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101633se.pdf"""
11/07/2021,Brasileiro Feminino - Sub-18,165,2021-07-11,CT do Sorocaba 2,SP,Sorocaba,10:30:00,1016,11/07/2021,34,sim,3 X 0  ,3,Atlético Mineiro,MG,Audax,SP,"href=""https://conteudo.cbf.com.br/sumulas/2021/165101634b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101634rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101634se.pdf"""
11/07/2021,Brasileiro Feminino - Sub-18,165,2021-07-11,CT do Sorocaba 1,SP,Sorocaba,15:30:00,1016,11/07/2021,35,sim,3 X 0  ,3,Ferroviária,SP,Atlético,GO,"href=""https://conteudo.cbf.com.br/sumulas/2021/165101635b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101635rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101635se.pdf"""
11/07/2021,Brasileiro Feminino - Sub-18,165,2021-07-11,CT do Sorocaba 2,SP,Sorocaba,15:30:00,1016,11/07/2021,36,sim,5 X 0  ,3,Chapecoense,SC,Juventude,RS,"href=""https://conteudo.cbf.com.br/sumulas/2021/165101636b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101636rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101636se.pdf"""
20/08/2021,Brasileiro Feminino - Sub-18,165,2021-08-20,CT do Sorocaba 1,SP,Sorocaba,09:30:00,1016,20/08/2021,81,sim,1 X 1  ,3,Chapecoense,SC,São Paulo,SP,"href=""https://conteudo.cbf.com.br/sumulas/2021/165101681b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101681rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101681se.pdf"""
20/08/2021,Brasileiro Feminino - Sub-18,165,2021-08-20,CT do Sorocaba 2,SP,Sorocaba,09:30:00,1016,20/08/2021,82,sim,1 X 2  ,3,Fluminense,RJ,Ferroviária,SP,"href=""https://conteudo.cbf.com.br/sumulas/2021/165101682b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101682rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101682se.pdf"""
20/08/2021,Brasileiro Feminino - Sub-18,165,2021-08-20,CT do Sorocaba 1,SP,Sorocaba,15:30:00,1016,20/08/2021,83,sim,3 X 2  ,3,Flamengo,RJ,Santos Fc,SP,"href=""https://conteudo.cbf.com.br/sumulas/2021/165101683b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101683rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101683se.pdf"""
20/08/2021,Brasileiro Feminino - Sub-18,165,2021-08-20,CT do Sorocaba 2,SP,Sorocaba,15:30:00,1016,20/08/2021,84,sim,1 X 1  ,3,Internacional,RS,Corinthians,SP,"href=""https://conteudo.cbf.com.br/sumulas/2021/165101684b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101684rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101684se.pdf"""
08/07/2021,Brasileiro Feminino - Sub-18,165,2021-07-08,CT do Sorocaba 1,SP,Sorocaba,08:00:00,1016,08/07/2021,13,sim,2 X 3  ,2,Sport,PE,America,MG,"href=""https://conteudo.cbf.com.br/sumulas/2021/165101613b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101613rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101613se.pdf"""
08/07/2021,Brasileiro Feminino - Sub-18,165,2021-07-08,CT do Sorocaba 2,SP,Sorocaba,08:00:00,1016,08/07/2021,14,sim,1 X 4  ,2,Athletico Paranaense,PR,Internacional,RS,"href=""https://conteudo.cbf.com.br/sumulas/2021/165101614b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101614rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101614se.pdf"""
08/07/2021,Brasileiro Feminino - Sub-18,165,2021-07-08,CT do Sorocaba 1,SP,Sorocaba,10:30:00,1016,08/07/2021,15,sim,2 X 3  ,2,Vitória,BA,Grêmio,RS,"href=""https://conteudo.cbf.com.br/sumulas/2021/165101615b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101615rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101615se.pdf"""
08/07/2021,Brasileiro Feminino - Sub-18,165,2021-07-08,CT do Sorocaba 2,SP,Sorocaba,10:30:00,1016,08/07/2021,16,sim,1 X 5  ,2,Iranduba,AM,São Paulo,SP,"href=""https://conteudo.cbf.com.br/sumulas/2021/165101616b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101616rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101616se.pdf"""
08/07/2021,Brasileiro Feminino - Sub-18,165,2021-07-08,CT do Sorocaba 1,SP,Sorocaba,15:30:00,1016,08/07/2021,17,sim,2 X 0  ,2,Flamengo,RJ,Cuiabá Saf,MT,"href=""https://conteudo.cbf.com.br/sumulas/2021/165101617b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101617rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101617se.pdf"""
08/07/2021,Brasileiro Feminino - Sub-18,165,2021-07-08,CT do Sorocaba 2,SP,Sorocaba,15:30:00,1016,08/07/2021,18,sim,0 X 2  ,2,Minas Brasilia,DF,Fluminense,RJ,"href=""https://conteudo.cbf.com.br/sumulas/2021/165101618b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101618rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101618se.pdf"""
09/07/2021,Brasileiro Feminino - Sub-18,165,2021-07-09,CT do Sorocaba 1,SP,Sorocaba,08:00:00,1016,09/07/2021,19,sim,3 X 0  ,2,Chapecoense,SC,Atlético,GO,"href=""https://conteudo.cbf.com.br/sumulas/2021/165101619b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101619rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101619se.pdf"""
09/07/2021,Brasileiro Feminino - Sub-18,165,2021-07-09,CT do Sorocaba 2,SP,Sorocaba,08:00:00,1016,09/07/2021,20,sim,0 X 9  ,2,Juventude,RS,Ferroviária,SP,"href=""https://conteudo.cbf.com.br/sumulas/2021/165101620b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101620rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101620se.pdf"""
09/07/2021,Brasileiro Feminino - Sub-18,165,2021-07-09,CT do Sorocaba 1,SP,Sorocaba,10:30:00,1016,09/07/2021,21,sim,2 X 2  ,2,Fortaleza,CE,Corinthians,SP,"href=""https://conteudo.cbf.com.br/sumulas/2021/165101621b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101621rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101621se.pdf"""
09/07/2021,Brasileiro Feminino - Sub-18,165,2021-07-09,CT do Sorocaba 2,SP,Sorocaba,10:30:00,1016,09/07/2021,22,sim,2 X 1  ,2,Esporte Clube Bahia,BA,Avaí-kindermann,SC,"href=""https://conteudo.cbf.com.br/sumulas/2021/165101622b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101622rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101622se.pdf"""
09/07/2021,Brasileiro Feminino - Sub-18,165,2021-07-09,CT do Sorocaba 1,SP,Sorocaba,15:30:00,1016,09/07/2021,23,sim,1 X 1  ,2,Atlético Mineiro,MG,Ceará,CE,"href=""https://conteudo.cbf.com.br/sumulas/2021/165101623b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101623rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101623se.pdf"""
09/07/2021,Brasileiro Feminino - Sub-18,165,2021-07-09,CT do Sorocaba 2,SP,Sorocaba,15:30:00,1016,09/07/2021,24,sim,0 X 3  ,2,Audax,SP,Santos Fc,SP,"href=""https://conteudo.cbf.com.br/sumulas/2021/165101624b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101624rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101624se.pdf"""
18/08/2021,Brasileiro Feminino - Sub-18,165,2021-08-18,CT do Sorocaba 1,SP,Sorocaba,09:30:00,1016,18/08/2021,77,sim,3 X 1  ,2,São Paulo,SP,Fluminense,RJ,"href=""https://conteudo.cbf.com.br/sumulas/2021/165101677b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101677rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101677se.pdf"""
18/08/2021,Brasileiro Feminino - Sub-18,165,2021-08-18,CT do Sorocaba 2,SP,Sorocaba,09:30:00,1016,18/08/2021,78,sim,2 X 0  ,2,Ferroviária,SP,Chapecoense,SC,"href=""https://conteudo.cbf.com.br/sumulas/2021/165101678b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101678rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101678se.pdf"""
18/08/2021,Brasileiro Feminino - Sub-18,165,2021-08-18,CT do Sorocaba 1,SP,Sorocaba,15:30:00,1016,18/08/2021,79,sim,2 X 2  ,2,Santos Fc,SP,Internacional,RS,"href=""https://conteudo.cbf.com.br/sumulas/2021/165101679b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101679rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101679se.pdf"""
18/08/2021,Brasileiro Feminino - Sub-18,165,2021-08-18,CT do Sorocaba 2,SP,Sorocaba,15:30:00,1016,18/08/2021,80,sim,1 X 0  ,2,Corinthians,SP,Flamengo,RJ,"href=""https://conteudo.cbf.com.br/sumulas/2021/165101680b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101680rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101680se.pdf"""
09/09/2021,Brasileiro Feminino - Sub-18,165,2021-09-09,SESC Protásio Alves,RS,Porto Alegre,15:45:00,1016,09/09/2021,87,sim,0 X 0  ,2,Internacional,RS,São Paulo,SP,"href=""https://conteudo.cbf.com.br/sumulas/2021/165101687b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101687rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101687se.pdf"""
10/09/2021,Brasileiro Feminino - Sub-18,165,2021-09-10,Fonte Luminosa,SP,Araraquara,15:45:00,1016,10/09/2021,88,sim,2 X 3  ,2,Ferroviária,SP,Corinthians,SP,"href=""https://conteudo.cbf.com.br/sumulas/2021/165101688b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101688rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101688se.pdf"""
10/10/2021,Brasileiro Feminino - Sub-18,165,2021-10-10,Marcelo Portugal,SP,Cotia,11:00:00,1016,10/10/2021,90,sim,2 X 0  ,2,São Paulo,SP,Corinthians,SP,"href=""https://conteudo.cbf.com.br/sumulas/2021/165101690b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101690rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101690se.pdf"""
06/07/2021,Brasileiro Feminino - Sub-18,165,2021-07-06,CT do Sorocaba 1,SP,Sorocaba,08:00:00,1016,06/07/2021,1,sim,0 X 3  ,1,Fluminense,RJ,Flamengo,RJ,"href=""https://conteudo.cbf.com.br/sumulas/2021/16510161b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/16510161rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/16510161se.pdf"""
06/07/2021,Brasileiro Feminino - Sub-18,165,2021-07-06,CT do Sorocaba 2,SP,Sorocaba,08:00:00,1016,06/07/2021,2,sim,1 X 6  ,1,Cuiabá Saf,MT,Minas Brasilia,DF,"href=""https://conteudo.cbf.com.br/sumulas/2021/16510162b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/16510162rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/16510162se.pdf"""
06/07/2021,Brasileiro Feminino - Sub-18,165,2021-07-06,CT do Sorocaba 1,SP,Sorocaba,10:30:00,1016,06/07/2021,3,sim,3 X 0  ,1,Internacional,RS,Sport,PE,"href=""https://conteudo.cbf.com.br/sumulas/2021/16510163b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/16510163rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/16510163se.pdf"""
06/07/2021,Brasileiro Feminino - Sub-18,165,2021-07-06,CT do Sorocaba 2,SP,Sorocaba,10:30:00,1016,06/07/2021,4,sim,2 X 1  ,1,America,MG,Athletico Paranaense,PR,"href=""https://conteudo.cbf.com.br/sumulas/2021/16510164b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/16510164rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/16510164se.pdf"""
06/07/2021,Brasileiro Feminino - Sub-18,165,2021-07-06,CT do Sorocaba 1,SP,Sorocaba,15:30:00,1016,06/07/2021,5,sim,4 X 0  ,1,São Paulo,SP,Vitória,BA,"href=""https://conteudo.cbf.com.br/sumulas/2021/16510165b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/16510165rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/16510165se.pdf"""
06/07/2021,Brasileiro Feminino - Sub-18,165,2021-07-06,CT do Sorocaba 2,SP,Sorocaba,15:30:00,1016,06/07/2021,6,sim,4 X 0  ,1,Grêmio,RS,Iranduba,AM,"href=""https://conteudo.cbf.com.br/sumulas/2021/16510166b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/16510166rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/16510166se.pdf"""
07/07/2021,Brasileiro Feminino - Sub-18,165,2021-07-07,CT do Sorocaba 1,SP,Sorocaba,08:00:00,1016,07/07/2021,7,sim,0 X 0  ,1,Santos Fc,SP,Atlético Mineiro,MG,"href=""https://conteudo.cbf.com.br/sumulas/2021/16510167b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/16510167rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/16510167se.pdf"""
07/07/2021,Brasileiro Feminino - Sub-18,165,2021-07-07,CT do Sorocaba 2,SP,Sorocaba,08:00:00,1016,07/07/2021,8,sim,3 X 1  ,1,Ceará,CE,Audax,SP,"href=""https://conteudo.cbf.com.br/sumulas/2021/16510168b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/16510168rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/16510168se.pdf"""
07/07/2021,Brasileiro Feminino - Sub-18,165,2021-07-07,CT do Sorocaba 1,SP,Sorocaba,10:30:00,1016,07/07/2021,9,sim,0 X 1  ,1,Ferroviária,SP,Chapecoense,SC,"href=""https://conteudo.cbf.com.br/sumulas/2021/16510169b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/16510169rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/16510169se.pdf"""
07/07/2021,Brasileiro Feminino - Sub-18,165,2021-07-07,CT do Sorocaba 2,SP,Sorocaba,10:30:00,1016,07/07/2021,10,sim,0 X 0  ,1,Atlético,GO,Juventude,RS,"href=""https://conteudo.cbf.com.br/sumulas/2021/165101610b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101610rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101610se.pdf"""
07/07/2021,Brasileiro Feminino - Sub-18,165,2021-07-07,CT do Sorocaba 1,SP,Sorocaba,15:30:00,1016,07/07/2021,11,sim,4 X 3  ,1,Avaí-kindermann,SC,Fortaleza,CE,"href=""https://conteudo.cbf.com.br/sumulas/2021/165101611b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101611rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101611se.pdf"""
07/07/2021,Brasileiro Feminino - Sub-18,165,2021-07-07,CT do Sorocaba 2,SP,Sorocaba,15:30:00,1016,07/07/2021,12,sim,2 X 2  ,1,Corinthians,SP,Esporte Clube Bahia,BA,"href=""https://conteudo.cbf.com.br/sumulas/2021/165101612b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101612rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101612se.pdf"""
16/08/2021,Brasileiro Feminino - Sub-18,165,2021-08-16,CT do Sorocaba 1,SP,Sorocaba,09:30:00,1016,16/08/2021,73,sim,2 X 0  ,1,Fluminense,RJ,Chapecoense,SC,"href=""https://conteudo.cbf.com.br/sumulas/2021/165101673b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101673rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101673se.pdf"""
16/08/2021,Brasileiro Feminino - Sub-18,165,2021-08-16,CT do Sorocaba 2,SP,Sorocaba,09:30:00,1016,16/08/2021,74,sim,3 X 0  ,1,São Paulo,SP,Ferroviária,SP,"href=""https://conteudo.cbf.com.br/sumulas/2021/165101674b.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101674rdj.pdf""","href=""https://conteudo.cbf.com.br/sumulas/2021/165101674se.pdf"""
